TimeGenerated,MachineName,AppName,AppCategory,AppScore,TotalMBytes
2022-11-28 04:12:19.034585800,workstation02,Apple,E-commerce,7,1.5238256454467773
2022-11-28 04:12:19.034585800,workstation01,Akamai,Security,7,11.915800094604492
2022-11-27 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.08853912353515625
2022-11-27 00:00:00.000000000,workstation01,Microsoft Online Services,IT services,10,0.07722949981689453
2022-11-28 04:12:19.034585800,workstation02,Amazon CloudFront,Hosting services,10,1.5806446075439453
2022-11-27 00:00:00.000000000,workstation02,Yahoo!,News and entertainment,5,0.0247802734375
2022-11-28 04:12:19.034585800,workstation02,Pinterest,Social network,6,11.918498992919922
2022-11-27 00:00:00.000000000,workstation02,LibraryH3lp,Personal instant messaging,4,0.12995529174804688
2022-11-27 00:00:00.000000000,workstation02,Microsoft Skype for Business,Online meetings,10,0.1958169937133789
2022-11-27 00:00:00.000000000,workstation02,CloudFlare,Security,7,6.827851295471191
2022-11-27 00:00:00.000000000,workstation02,iHeartRadio,News and entertainment,4,0.7896032333374023
2022-11-28 04:12:19.034585800,workstation01,Google,Content management,9,0.8610410690307617
2022-11-28 04:12:19.034585800,workstation01,Fastly,Cloud computing platform,7,0.30094051361083984
2022-11-27 00:00:00.000000000,workstation01,Microsoft Teams,Online meetings,10,0.6478080749511719
2022-11-28 04:12:19.034585800,workstation01,Hawksearch,E-commerce,4,0.05051136016845703
2022-11-28 04:12:19.034585800,workstation02,Yahoo!,News and entertainment,5,0.031128883361816406
2022-11-28 04:12:19.034585800,workstation02,AAA,Transportation and travel,4,12.104586601257324
2022-11-27 00:00:00.000000000,workstation02,YouTube,Content sharing,9,0.025040626525878906
2022-11-28 04:12:19.034585800,workstation02,iHeartRadio,News and entertainment,4,0.7057857513427734
2022-11-28 04:12:19.034585800,workstation01,Amazon CloudFront,Hosting services,10,0.09421062469482422
2022-11-27 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.05243110656738281
2022-11-27 00:00:00.000000000,workstation02,Microsoft Office Online,Collaboration,10,0.33315563201904297
2022-11-28 04:12:19.034585800,workstation01,Netizen,Advertising,4,0.09752273559570312
2022-11-28 04:12:19.034585800,workstation01,Office Portal,Collaboration,10,0.0871877670288086
2022-11-27 00:00:00.000000000,workstation01,Apple,E-commerce,7,0.12123489379882812
2022-11-27 00:00:00.000000000,workstation01,Akamai,Security,7,20.097976684570312
2022-11-28 04:12:19.034585800,workstation02,Trumba Connect,Operations management,5,0.042247772216796875
2022-11-27 00:00:00.000000000,workstation02,AAA,Transportation and travel,4,17.362064361572266
2022-11-28 04:12:19.034585800,workstation01,Microsoft Exchange Online,Webmail,10,0.7290859222412109
2022-11-28 04:12:19.034585800,workstation02,Amazon Web Services,Cloud computing platform,10,0.2240896224975586
2022-11-28 04:12:19.034585800,workstation02,Twitter,Social network,6,0.5604696273803711
2022-11-28 04:12:19.034585800,workstation02,Microsoft Office Online,Collaboration,10,0.05999946594238281
2022-11-28 04:12:19.034585800,workstation01,Microsoft Exchange Online,Webmail,10,0.106903076171875
2022-11-28 04:12:19.034585800,workstation02,Google,Content management,9,0.3333473205566406
2022-11-27 00:00:00.000000000,workstation01,LibraryH3lp,Personal instant messaging,4,0.043946266174316406
2022-11-27 00:00:00.000000000,workstation02,Amazon Web Services,Cloud computing platform,10,0.6029062271118164
2022-11-28 04:12:19.034585800,workstation01,Netizen,Advertising,4,0.1458911895751953
2022-11-28 04:12:19.034585800,workstation02,Microsoft Teams,Online meetings,10,0.5198240280151367
2022-11-28 04:12:19.034585800,workstation01,Microsoft Exchange Online,Webmail,10,1.1870536804199219
2022-11-28 04:12:19.034585800,workstation01,LibraryH3lp,Personal instant messaging,4,0.030231475830078125
2022-11-27 00:00:00.000000000,workstation01,Netizen,Advertising,4,0.4342374801635742
2022-11-27 00:00:00.000000000,workstation01,Apple,E-commerce,7,0.1432790756225586
2022-11-27 00:00:00.000000000,workstation01,Google,Content management,9,0.2270679473876953
2022-11-27 00:00:00.000000000,workstation02,Microsoft Teams,Online meetings,10,1.1017913818359375
2022-11-27 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.10350418090820312
2022-11-27 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.46150970458984375
2022-11-27 00:00:00.000000000,workstation01,LinkedIn,Social network,10,0.05791473388671875
2022-11-27 00:00:00.000000000,workstation02,Netizen,Advertising,4,0.34819984436035156
2022-11-28 04:12:19.034585800,workstation01,Hotjar,Web analytics,6,1.400559425354004
2022-11-27 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.31488990783691406
2022-11-27 00:00:00.000000000,workstation01,Pinterest,Social network,6,0.05784320831298828
2022-11-28 04:12:19.034585800,workstation01,LinkedIn,Social network,10,0.16104698181152344
2022-11-28 04:12:19.034585800,workstation01,Amazon Web Services,Cloud computing platform,10,0.14851856231689453
2022-11-28 04:12:19.034585800,workstation02,LibraryH3lp,Personal instant messaging,4,0.063140869140625
2022-11-28 04:12:19.034585800,workstation02,Azure CDN Edge Nodes,Hosting services,10,0.9018545150756836
2022-11-28 04:12:19.034585800,workstation01,Yahoo!,News and entertainment,5,0.0248565673828125
2022-11-27 00:00:00.000000000,workstation02,Office Portal,Collaboration,10,0.030440330505371094
2022-11-28 04:12:19.034585800,workstation02,Microsoft Exchange Online,Webmail,10,1.6745424270629883
2022-11-28 04:12:19.034585800,workstation02,Akamai,Security,7,12.252829551696777
2022-11-28 04:12:19.034585800,workstation02,LinkedIn,Social network,10,0.11550045013427734
2022-11-27 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.08873653411865234
2022-11-28 04:12:19.034585800,workstation02,Fastly,Cloud computing platform,7,0.7162322998046875
2022-11-27 00:00:00.000000000,workstation02,Akamai,Security,7,34.49348163604736
2022-11-27 00:00:00.000000000,workstation02,Microsoft Exchange Online,Webmail,10,5.438000679016113
2022-11-27 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.4289827346801758
2022-11-28 04:12:19.034585800,workstation01,Hotjar,Web analytics,6,0.02842235565185547
2022-11-28 04:12:19.034585800,workstation01,Trumba Connect,Operations management,5,0.05420112609863281
2022-11-28 04:12:19.034585800,workstation02,Office Portal,Collaboration,10,0.06071662902832031
2022-11-27 00:00:00.000000000,workstation02,LinkedIn,Social network,10,0.1553354263305664
2022-11-27 00:00:00.000000000,workstation02,Microsoft Online Services,IT services,10,0.6589241027832031
2022-11-28 04:12:19.034585800,workstation01,Netizen,Advertising,4,0.03573131561279297
2022-11-28 04:12:19.034585800,workstation01,Amazon CloudFront,Hosting services,10,0.09937667846679688
2022-11-27 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.1355152130126953
2022-11-28 04:12:19.034585800,workstation01,Amazon Web Services,Cloud computing platform,10,12.256911277770996
2022-11-28 04:12:19.034585800,workstation01,Brightcove Video Connect,Advertising,6,0.12642383575439453
2022-11-27 00:00:00.000000000,workstation01,Akamai,Security,7,73.01286602020264
2022-11-28 04:12:19.034585800,workstation01,CloudFlare,Security,7,5.960929870605469
2022-11-27 00:00:00.000000000,workstation02,Google,Content management,9,0.8117036819458008
2022-11-28 04:12:19.034585800,workstation01,Amazon CloudFront,Hosting services,10,0.6452627182006836
2022-11-28 04:12:19.034585800,workstation01,Criteo,Advertising,5,0.054907798767089844
2022-11-27 00:00:00.000000000,workstation01,OneSignal,Productivity,4,0.07091712951660156
2022-11-27 00:00:00.000000000,workstation02,Fastly,Cloud computing platform,7,0.2878761291503906
2022-11-28 04:12:19.034585800,workstation01,CloudFlare,Security,7,2.090970039367676
2022-11-28 00:00:00.000000000,workstation01,AAA,Transportation and travel,4,14.844693183898926
2022-11-28 00:00:00.000000000,workstation01,BBC,News and entertainment,4,0.15443134307861328
2022-11-28 00:00:00.000000000,workstation01,CloudFlare,Security,7,0.6692705154418945
2022-11-28 00:00:00.000000000,workstation01,YouTube,Content sharing,9,0.029504776000976562
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,1.026078224182129
2022-11-28 00:00:00.000000000,workstation01,Instagram,Social network,7,1.4000310897827148
2022-11-28 00:00:00.000000000,workstation01,LibraryH3lp,Personal instant messaging,4,0.12523460388183594
2022-11-28 00:00:00.000000000,workstation01,Security and Compliance,Security,10,0.06075000762939453
2022-11-28 00:00:00.000000000,workstation01,Criteo,Advertising,5,0.051116943359375
2022-11-28 00:00:00.000000000,workstation01,Microsoft Online Services,IT services,10,0.08554458618164062
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,2.6025543212890625
2022-11-28 00:00:00.000000000,workstation01,Netizen,Advertising,4,3.2535810470581055
2022-11-28 00:00:00.000000000,workstation01,CloudFlare,Security,7,1.4624147415161133
2022-11-28 00:00:00.000000000,workstation01,Microsoft Online Services,IT services,10,0.027578353881835938
2022-11-28 00:00:00.000000000,workstation01,LinkedIn,Social network,10,0.057549476623535156
2022-11-28 00:00:00.000000000,workstation01,Microsoft Skype for Business,Online meetings,10,0.12080669403076172
2022-11-28 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.20336532592773438
2022-11-28 00:00:00.000000000,workstation01,Akamai,Security,7,12.733960151672363
2022-11-28 00:00:00.000000000,workstation01,Microsoft SharePoint Online,Collaboration,10,0.030547142028808594
2022-11-28 00:00:00.000000000,workstation02,Amazon Web Services,Cloud computing platform,10,0.11602306365966797
2022-11-28 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.03035449981689453
2022-11-28 00:00:00.000000000,workstation01,Pinterest,Social network,6,0.03437614440917969
2022-11-28 00:00:00.000000000,workstation02,LinkedIn,Social network,10,0.03905677795410156
2022-11-28 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.13951683044433594
2022-11-28 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.5677366256713867
2022-11-28 00:00:00.000000000,workstation01,Microsoft MSN,News and entertainment,10,0.045113563537597656
2022-11-28 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.10882091522216797
2022-11-28 00:00:00.000000000,workstation01,Fastly,Cloud computing platform,7,0.3952617645263672
2022-11-28 00:00:00.000000000,workstation01,AAA,Transportation and travel,4,11.545031547546387
2022-11-28 00:00:00.000000000,workstation01,Google,Content management,9,0.12172508239746094
2022-11-28 00:00:00.000000000,workstation01,Fastly,Cloud computing platform,7,0.21527099609375
2022-11-28 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.051987648010253906
2022-11-28 00:00:00.000000000,workstation02,Microsoft Teams,Online meetings,10,0.1317901611328125
2022-11-28 00:00:00.000000000,workstation01,Coveo,Content management,6,0.05382347106933594
2022-11-28 00:00:00.000000000,workstation01,Microsoft Office Online,Collaboration,10,0.07458782196044922
2022-11-28 00:00:00.000000000,workstation02,Akamai,Security,7,7.109374046325684
2022-11-28 00:00:00.000000000,workstation01,Office 365,Collaboration,10,0.20972347259521484
2022-11-28 00:00:00.000000000,workstation02,CloudFlare,Security,7,4.51827335357666
2022-11-28 00:00:00.000000000,workstation02,AAA,Transportation and travel,4,2.2427825927734375
2022-11-28 00:00:00.000000000,workstation02,Microsoft Online Services,IT services,10,0.05683708190917969
2022-11-28 00:00:00.000000000,workstation02,Criteo,Advertising,5,0.051242828369140625
2022-11-28 00:00:00.000000000,workstation01,Twitter,Social network,6,0.5705289840698242
2022-11-28 00:00:00.000000000,workstation01,Microsoft Teams,Online meetings,10,0.0669546127319336
2022-11-28 00:00:00.000000000,workstation01,AAA,Transportation and travel,4,0.05890846252441406
2022-11-28 00:00:00.000000000,workstation01,CloudFlare,Security,7,1.1764917373657227
2022-11-28 00:00:00.000000000,workstation01,Microsoft Online Services,IT services,10,22.589216232299805
2022-11-28 00:00:00.000000000,workstation02,Netizen,Advertising,4,0.03215503692626953
2022-11-28 00:00:00.000000000,workstation02,Microsoft Office Online,Collaboration,10,0.0511474609375
2022-11-28 00:00:00.000000000,workstation02,LibraryH3lp,Personal instant messaging,4,0.11902046203613281
2022-11-28 00:00:00.000000000,workstation01,Microsoft Bing,Content management,10,0.06253337860107422
2022-11-28 00:00:00.000000000,workstation02,Amazon CloudFront,Hosting services,10,0.1906576156616211
2022-11-28 00:00:00.000000000,workstation01,BBC,News and entertainment,4,0.4815521240234375
2022-11-28 00:00:00.000000000,workstation01,Microsoft MSN,News and entertainment,10,0.04639911651611328
2022-11-28 00:00:00.000000000,workstation02,Hotjar,Web analytics,6,0.0720987319946289
2022-11-28 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.3939857482910156
2022-11-28 00:00:00.000000000,workstation01,Akamai,Security,7,1.7802047729492188
2022-11-28 00:00:00.000000000,workstation02,Fastly,Cloud computing platform,7,0.34572410583496094
2022-11-28 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.29637718200683594
2022-11-28 00:00:00.000000000,workstation01,LinkedIn,Social network,10,0.06341934204101562
2022-11-28 00:00:00.000000000,workstation01,Microsoft Office Online,Collaboration,10,0.0265655517578125
2022-11-28 00:00:00.000000000,workstation01,Netizen,Advertising,4,0.0792379379272461
2022-11-28 00:00:00.000000000,workstation01,Akamai,Security,7,47.58275508880615
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.8513317108154297
2022-11-28 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.1947183609008789
2022-11-28 00:00:00.000000000,workstation02,Microsoft Exchange Online,Webmail,10,2.0221338272094727
2022-11-28 00:00:00.000000000,workstation02,Google,Content management,9,0.1796894073486328
2022-11-28 00:00:00.000000000,workstation02,CloudFlare,Security,7,0.709742546081543
2022-11-28 00:00:00.000000000,workstation02,AAA,Transportation and travel,4,1.6269168853759766
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,1.4871740341186523
2022-11-28 00:00:00.000000000,workstation02,Microsoft Online Services,IT services,10,0.05135536193847656
2022-11-28 00:00:00.000000000,workstation01,LibraryH3lp,Personal instant messaging,4,0.04360485076904297
2022-11-28 00:00:00.000000000,workstation01,Microsoft Teams,Online meetings,10,0.18529415130615234
2022-11-28 00:00:00.000000000,workstation01,Microsoft Online Services,IT services,10,0.02502918243408203
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.22986125946044922
2022-11-28 00:00:00.000000000,workstation01,CloudFlare,Security,7,0.10325431823730469
2022-11-28 00:00:00.000000000,workstation02,Netizen,Advertising,4,0.03605842590332031
2022-11-28 00:00:00.000000000,workstation01,Criteo,Advertising,5,0.051201820373535156
2022-11-28 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.034745216369628906
2022-11-28 00:00:00.000000000,workstation02,Microsoft Office Online,Collaboration,10,0.0249786376953125
2022-11-28 00:00:00.000000000,workstation02,Amazon CloudFront,Hosting services,10,0.3213367462158203
2022-11-28 00:00:00.000000000,workstation02,LinkedIn,Social network,10,0.025630950927734375
2022-11-28 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.08632850646972656
2022-11-28 00:00:00.000000000,workstation01,Akamai,Security,7,22.80778217315674
2022-11-28 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.2131500244140625
2022-11-28 00:00:00.000000000,workstation01,Google,Content management,9,3.464505195617676
2022-11-28 00:00:00.000000000,workstation02,Fastly,Cloud computing platform,7,0.23308753967285156
2022-11-28 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.046410560607910156
2022-11-28 00:00:00.000000000,workstation01,Google,Content management,9,0.04053211212158203
2022-11-28 00:00:00.000000000,workstation01,AAA,Transportation and travel,4,2.347353935241699
2022-11-28 00:00:00.000000000,workstation01,Apple,E-commerce,7,0.2800722122192383
2022-11-28 00:00:00.000000000,workstation01,Akamai,Security,7,41.950623512268066
2022-11-28 00:00:00.000000000,workstation01,Netizen,Advertising,4,0.13945388793945312
2022-11-28 00:00:00.000000000,workstation02,Microsoft Teams,Online meetings,10,0.14027786254882812
2022-11-28 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.05916118621826172
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.4910755157470703
2022-11-28 00:00:00.000000000,workstation02,Akamai,Security,7,0.26738643646240234
2022-11-28 00:00:00.000000000,workstation02,Microsoft Exchange Online,Webmail,10,0.19806480407714844
2022-11-28 00:00:00.000000000,workstation02,Google,Content management,9,0.039936065673828125
2022-11-27 00:00:00.000000000,workstation01,AAA,Transportation and travel,4,0.5791530609130859
2022-11-28 00:00:00.000000000,workstation02,CloudFlare,Security,7,0.11023330688476562
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.12916278839111328
2022-11-28 00:00:00.000000000,workstation02,AAA,Transportation and travel,4,1.2828502655029297
2022-11-28 00:00:00.000000000,workstation02,Microsoft Online Services,IT services,10,0.10222721099853516
2022-11-28 00:00:00.000000000,workstation01,LibraryH3lp,Personal instant messaging,4,0.11238574981689453
2022-11-27 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.029581069946289062
2022-11-27 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.1024322509765625
2022-11-28 00:00:00.000000000,workstation01,Microsoft Teams,Online meetings,10,0.15967845916748047
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.04570770263671875
2022-11-28 00:00:00.000000000,workstation01,Google Calendar,Productivity,9,0.028482437133789062
2022-11-28 00:00:00.000000000,workstation01,Yahoo!,News and entertainment,5,0.03110790252685547
2022-11-28 00:00:00.000000000,workstation02,Netizen,Advertising,4,0.053325653076171875
2022-11-28 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.053460121154785156
2022-11-27 00:00:00.000000000,workstation01,Microsoft Teams,Online meetings,10,0.2466115951538086
2022-11-28 00:00:00.000000000,workstation02,Amazon Web Services,Cloud computing platform,10,0.07086849212646484
2022-11-28 00:00:00.000000000,workstation02,Microsoft Office Online,Collaboration,10,0.07884502410888672
2022-11-27 00:00:00.000000000,workstation01,Netizen,Advertising,4,0.03767585754394531
2022-11-28 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.086700439453125
2022-11-28 00:00:00.000000000,workstation02,Amazon CloudFront,Hosting services,10,0.38248252868652344
2022-11-27 00:00:00.000000000,workstation01,Google,Content management,9,0.7711811065673828
2022-11-28 00:00:00.000000000,workstation02,LinkedIn,Social network,10,0.09205436706542969
2022-11-28 00:00:00.000000000,workstation01,Akamai,Security,7,0.5267934799194336
2022-11-28 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.20022010803222656
2022-11-27 00:00:00.000000000,workstation01,Fastly,Cloud computing platform,7,0.03491497039794922
2022-11-27 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.035750389099121094
2022-11-27 00:00:00.000000000,workstation01,LinkedIn,Social network,10,0.06201457977294922
2022-11-28 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.16556930541992188
2022-11-28 00:00:00.000000000,workstation01,Google,Content management,9,0.03490161895751953
2022-11-27 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.026332855224609375
2022-11-27 00:00:00.000000000,workstation01,Akamai,Security,7,0.06838607788085938
2022-11-28 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.02631092071533203
2022-11-28 00:00:00.000000000,workstation01,Akamai,Security,7,25.02756404876709
2022-11-27 00:00:00.000000000,workstation01,Twitter,Social network,6,0.062010765075683594
2022-11-28 00:00:00.000000000,workstation02,YouTube,Content sharing,9,0.03253459930419922
2022-11-28 00:00:00.000000000,workstation02,Microsoft Teams,Online meetings,10,0.577357292175293
2022-11-28 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.3924217224121094
2022-11-28 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.02921009063720703
2022-11-28 00:00:00.000000000,workstation01,Netizen,Advertising,4,0.1698017120361328
2022-11-28 00:00:00.000000000,workstation02,Akamai,Security,7,17.10868263244629
2022-11-28 00:00:00.000000000,workstation02,Microsoft Exchange Online,Webmail,10,1.8923730850219727
2022-11-28 00:00:00.000000000,workstation02,Google,Content management,9,0.34694671630859375
2022-11-27 00:00:00.000000000,workstation01,AAA,Transportation and travel,4,2.1089210510253906
2022-11-28 05:26:19.383263200,workstation01,Fastly,Cloud computing platform,7,0.02494335174560547
2022-11-27 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.3189535140991211
2022-11-28 05:26:19.383263200,workstation01,Akamai,Security,7,0.09857559204101562
2022-11-28 05:26:19.383263200,workstation01,Microsoft Exchange Online,Webmail,10,0.127532958984375
2022-11-28 05:26:19.383263200,workstation02,Google,Content management,9,0.0776052474975586
2022-11-27 00:00:00.000000000,workstation02,Google Analytics,Collaboration,9,0.02511882781982422
2022-11-27 00:00:00.000000000,workstation01,LibraryH3lp,Personal instant messaging,4,0.2271413803100586
2022-11-27 00:00:00.000000000,workstation02,Amazon Web Services,Cloud computing platform,10,0.24971580505371094
2022-11-28 05:26:19.383263200,workstation01,Yahoo!,News and entertainment,5,0.024900436401367188
2022-11-27 00:00:00.000000000,workstation01,CloudFlare,Security,7,3.2028656005859375
2022-11-27 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.17444229125976562
2022-11-28 05:26:19.383263200,workstation02,Microsoft Teams,Online meetings,10,0.18940067291259766
2022-11-27 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.2918567657470703
2022-11-28 05:26:19.383263200,workstation01,Fastly,Cloud computing platform,7,0.1265707015991211
2022-11-27 00:00:00.000000000,workstation01,Netizen,Advertising,4,0.02568340301513672
2022-11-27 00:00:00.000000000,workstation01,TradingView,Accounting and finance,4,0.1372356414794922
2022-11-28 05:26:19.383263200,workstation02,CloudFlare,Security,7,2.837477684020996
2022-11-27 00:00:00.000000000,workstation01,Apple,E-commerce,7,0.6427755355834961
2022-11-27 00:00:00.000000000,workstation01,Google,Content management,9,0.2411813735961914
2022-11-28 05:26:19.383263200,workstation01,CloudFlare,Security,7,0.09979248046875
2022-11-27 00:00:00.000000000,workstation01,Fastly,Cloud computing platform,7,0.12550067901611328
2022-11-27 00:00:00.000000000,workstation02,Microsoft Teams,Online meetings,10,1.3107414245605469
2022-11-27 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.058478355407714844
2022-11-27 00:00:00.000000000,workstation01,LinkedIn,Social network,10,0.09293937683105469
2022-11-27 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.5611448287963867
2022-11-27 00:00:00.000000000,workstation01,Akamai,Security,7,12.32627010345459
2022-11-27 00:00:00.000000000,workstation02,Netizen,Advertising,4,0.09622383117675781
2022-11-27 00:00:00.000000000,workstation02,BBC,News and entertainment,4,0.025146484375
2022-11-28 05:26:19.383263200,workstation01,Microsoft Teams,Online meetings,10,0.37973785400390625
2022-11-27 00:00:00.000000000,workstation02,Amazon CloudFront,Hosting services,10,0.746098518371582
2022-11-28 05:26:19.383263200,workstation02,Facebook,Social network,6,3.6792640686035156
2022-11-27 00:00:00.000000000,workstation02,Azure CDN Edge Nodes,Hosting services,10,0.03964805603027344
2022-11-27 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,1.1062250137329102
2022-11-27 00:00:00.000000000,workstation01,Trumba Connect,Operations management,5,0.04391765594482422
2022-11-27 00:00:00.000000000,workstation01,CloudFlare,Security,7,1.078108787536621
2022-11-27 00:00:00.000000000,workstation01,Pinterest,Social network,6,1.8434762954711914
2022-11-28 05:26:19.383263200,workstation01,LinkedIn,Social network,10,0.02753734588623047
2022-11-28 05:26:19.383263200,workstation01,Amazon Web Services,Cloud computing platform,10,0.07501983642578125
2022-11-27 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.1910247802734375
2022-11-27 00:00:00.000000000,workstation01,Microsoft Online Services,IT services,10,0.02551746368408203
2022-11-28 05:26:19.383263200,workstation02,Netizen,Advertising,4,3.0005083084106445
2022-11-27 00:00:00.000000000,workstation01,Criteo,Advertising,5,0.1399698257446289
2022-11-28 05:26:19.383263200,workstation02,Amazon CloudFront,Hosting services,10,1.0054025650024414
2022-11-27 00:00:00.000000000,workstation02,Yahoo!,News and entertainment,5,0.030959129333496094
2022-11-27 00:00:00.000000000,workstation01,Microsoft Online Services,IT services,10,0.08478355407714844
2022-11-28 05:26:19.383263200,workstation02,Akamai,Security,7,20.18178081512451
2022-11-28 05:26:19.383263200,workstation02,Microsoft Exchange Online,Webmail,10,1.5984230041503906
2022-11-28 05:26:19.383263200,workstation02,LinkedIn,Social network,10,0.12037277221679688
2022-11-27 00:00:00.000000000,workstation02,Akamai,Security,7,9.591139793395996
2022-11-27 00:00:00.000000000,workstation01,Amazon Web Services,Cloud computing platform,10,0.13356781005859375
2022-11-28 05:26:19.383263200,workstation02,Fastly,Cloud computing platform,7,0.9281063079833984
2022-11-27 00:00:00.000000000,workstation02,Microsoft Exchange Online,Webmail,10,3.878915786743164
2022-11-27 00:00:00.000000000,workstation02,LibraryH3lp,Personal instant messaging,4,0.3489656448364258
2022-11-27 00:00:00.000000000,workstation01,Amazon CloudFront,Hosting services,10,0.13719558715820312
2022-11-27 00:00:00.000000000,workstation01,JotForm,Development tools,5,0.030637741088867188
2022-11-27 00:00:00.000000000,workstation02,CloudFlare,Security,7,0.44817543029785156
2022-11-27 00:00:00.000000000,workstation02,LinkedIn,Social network,10,0.11530494689941406
2022-11-28 05:26:19.383263200,workstation01,Fastly,Cloud computing platform,7,0.0989675521850586
2022-11-27 00:00:00.000000000,workstation02,Microsoft Online Services,IT services,10,0.36435794830322266
2022-11-27 00:00:00.000000000,workstation01,Fastly,Cloud computing platform,7,0.49854183197021484
2022-11-28 05:26:19.383263200,workstation04,Office Portal,Collaboration,10,0.0258636474609375
2022-11-28 05:26:19.383263200,workstation01,Amazon CloudFront,Hosting services,10,0.29390621185302734
2022-11-27 00:00:00.000000000,workstation01,Microsoft Teams,Online meetings,10,0.7191839218139648
2022-11-27 00:00:00.000000000,workstation01,Office Portal,Collaboration,10,0.2651548385620117
2022-11-27 00:00:00.000000000,workstation01,Pinterest,Social network,6,0.5062246322631836
2022-11-27 00:00:00.000000000,workstation01,Akamai,Security,7,30.100189208984375
2022-11-27 00:00:00.000000000,workstation01,Microsoft Exchange Online,Webmail,10,0.19019603729248047
2022-11-28 05:26:19.383263200,workstation01,Amazon CloudFront,Hosting services,10,0.20654582977294922
2022-11-27 00:00:00.000000000,workstation01,Twitter,Social network,6,0.024613380432128906
2022-11-27 00:00:00.000000000,workstation02,Microsoft Office Online,Collaboration,10,0.026167869567871094
2022-11-27 00:00:00.000000000,workstation02,Twitter,Social network,6,0.03025341033935547
2022-11-28 05:26:19.383263200,workstation01,Office Portal,Collaboration,10,0.08725452423095703
2022-11-28 05:26:19.383263200,workstation01,CloudFlare,Security,7,0.04636859893798828
2022-11-27 00:00:00.000000000,workstation01,Apple,E-commerce,7,1.7107820510864258
2022-11-27 00:00:00.000000000,workstation02,Google,Content management,9,0.19464492797851562
2022-11-27 00:00:00.000000000,workstation01,Akamai,Security,7,7.140592575073242
2022-11-28 05:26:19.383263200,workstation01,Microsoft Online Services,IT services,10,0.025579452514648438
2022-11-28 05:26:19.383263200,workstation02,Trumba Connect,Operations management,5,8.358633041381836
2022-11-27 00:00:00.000000000,workstation02,AAA,Transportation and travel,4,4.67543888092041
2022-11-28 05:26:19.383263200,workstation01,Amazon CloudFront,Hosting services,10,0.33966827392578125
